"","row.ID","row.m.z","row.retention.time","smiles","NPC.pathway","NPC.superclass","NPC.class","ClassyFire.most.specific.class","144757","144759","144755","144767","144771","144762","144756","144775","144754","144761","144774","144781","144747","144748","144746","144763","144758","144752","144769","144780","144749","144773","144777","144760","144753","144779","144778","144750","144770","144772","144751","144776","144768","144764","144765","144766"
"183",183,381.079307715854,0.640322685185185,"C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O","Shikimates and Phenylpropanoids","Coumarins","Simple coumarins","Phenolic glycosides",1074608215.48428,1636899962.88578,1064033740.53084,440539721.927125,303100594.582906,1190899156.87808,1503814601.2288,482528104.042531,1438888610.93988,1070416549.52645,618511057.526563,1205037131.0838,1603397259.17568,1053778193.60759,1414132398.73294,1153273792.57698,1304577154.23624,1326237739.11497,848365691.038123,1189184713.33312,1216199784.89013,458245430.039219,1087231334.54963,1632367257.89669,620551078.865188,1060671704.73769,1482660841.53529,1209209278.18256,711662029.567078,992903673.718219,873071074.138438,1202426457.18822,944518251.129907,802129927.19092,795177316.958657,605450912.618891
"184",184,959.569437746964,17.3799675925926,"CCC=CCC=CCC=CCC=CCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)CCCC=CCC=CCC=CCC=CCC=CCC",NA,NA,NA,NA,1581113223.3907,1324913703.27344,1358830923.82854,474260173.637938,1497974818.29021,1058590265.77782,1323747283.59051,941152428.500324,1737857789.30768,792397757.739555,1182082747.93979,854604567.107975,1194524022.36389,1052145063.31007,1261869154.14357,1046477480.27663,1136439470.81422,1625819829.99929,678884309.155414,712117537.449245,1322416640.96503,1163168964.21002,604169776.547059,1410512500.15346,1337183850.56626,664404749.452084,580591635.361622,1896953393.84116,1158337429.86514,1321861613.63402,1679305347.94763,716499791.525759,616921034.143129,1348635890.32462,1114340693.99364,1031009218.82705
"185",185,118.086199838398,0.623421759259259,"C[N+](C)(C)CC(=O)O","Amino acids and Peptides","Small peptides","Aminoacids","Alpha amino acids",1240288162.18169,828805062.825437,1336796389.37,302675127.379562,907637923.094625,671189445.04,1309792207.73738,19485438.84825,734446661.910063,631476876.095812,25917675.520875,90300372.7269375,801136182.285,1194467394.89087,1063908245.54187,345243058.3845,633324749.95275,1013609740.07944,281452892.964156,39701627.171,696473662.982625,52882613.224875,21640665.778625,713134576.288437,916855529.498313,55135506.1385625,46885134.378125,1505741991.4365,1199247080.10675,1121563965.151,1592404871.40387,31520155.8501875,150924411.48525,485335203.384125,210337185.467719,539287099.029375
"186",186,937.585573585039,17.7672083333333,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",1235571070.87675,1004841004.66682,1160382851.02125,546863317.446753,1265028059.77908,683442089.896333,1132484292.01656,897878213.434997,1397956753.14217,569122439.747565,1137986241.73873,1049988539.16781,1069391623.56847,844415309.24938,1005017195.05968,664543748.62717,897659925.664364,1249712997.54701,738744838.385041,866114662.071093,1118775012.5528,950847767.467095,598366889.818959,1100112932.38843,1172121414.71115,833606078.280701,729376744.461043,1504290905.31092,1266399462.50235,1016404853.52232,1536461798.63437,792583600.998141,763108647.346251,1110184314.05423,902869361.030147,1138548187.4564
"187",187,834.608752760321,17.568837962963,NA,NA,NA,NA,NA,589771023.86718,567207536.625929,21459252.7109374,7503687.64070304,49685749.6674993,229973459.173827,43633889.0624999,96950748.3478111,412706363.72282,11845448.9407816,105637752.850938,337576696.026406,516701196.660005,32388047.4056254,36189201.6137495,378701426.85782,392607016.959999,441270558.830008,208471426.072808,260343774.626257,709289082.66376,418598133.543834,168718662.630074,480530326.243759,557864622.779996,255333227.234693,225095419.007811,710700465.897822,611673352.701859,626400075.056259,687379372.268754,276561588.885623,197755933.442809,671136722.358738,556303825.810003,26648937.3414062
"188",188,613.482415501781,17.5933611111111,"CCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC","Fatty acids","Glycerolipids","Diacylglycerols","Lineolic acids and derivatives",520920145.956556,540976746.750617,413515416.464382,155360825.80266,648682849.257181,220157429.865155,514737919.921247,339234812.308131,397514717.772195,150823344.662503,378077942.833444,332309550.950313,506506271.690005,336190152.033746,360995698.513757,384744942.063757,399808298.50375,426279763.292508,204611961.611246,266966639.095944,728982187.776259,398368126.455319,165658438.460074,480506197.558132,553144841.858747,251178050.698442,225058645.174998,706257952.372821,617777174.929984,607190392.647508,672604956.376254,273482100.560311,213467979.113434,692803987.532487,553884818.621879,534796987.973759
"189",189,613.48227258001,17.3788657407407,"CCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC","Fatty acids","Glycerolipids","Diacylglycerols","Lineolic acids and derivatives",450652982.014992,392676914.379374,377111441.048134,140157389.063753,483824007.973428,294744493.73594,411949917.060771,294861205.438032,523104735.02251,247930177.332821,353562158.116728,245535330.295939,375420732.513134,325429827.325623,372888229.556242,335218553.245635,383177935.760001,493567378.182497,200332969.485464,218189718.248434,464251846.695323,345600605.183521,169330523.069216,511154961.446887,442475395.526824,194057669.871723,176644798.711869,617040971.794914,413809889.089914,479840692.716266,596419939.398193,223362944.550618,196469484.319063,432142418.223741,375461228.68913,325670041.880007
"190",190,939.600642849976,17.981880952381,NA,NA,NA,NA,NA,444337247.706933,465595914.501253,415275400.998587,219803265.117732,536127586.691711,421230083.464697,485814718.134677,441744866.808117,754770828.135809,207511658.784838,644333608.31179,421825583.419368,294600520.839063,357787346.671256,270277578.733512,235476086.266245,513372996.786864,482961114.642493,352891691.627886,337622722.124996,291317866.154994,434652823.208978,363477646.918287,547677719.509365,553352733.224685,184438669.693671,300401150.035933,587020069.824752,731077397.741239,535643483.928752,650101514.803742,395252451.093437,358262586.661876,233741453.300005,258960164.401244,0
"191",191,820.593215268438,17.5418009259259,"CCC(C(=O)N(C)C(=C)C(=O)N(C)C(CC(C)C)C(=O)N)NC(=O)C(C(C(C)CC=CC)O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)CC(C)C",NA,NA,NA,NA,22850160.7631248,425871692.538119,22064518.3431249,155553538.121487,47874343.6266399,9303351.86015636,43398792.613242,96334298.4834361,14649931.7134374,12481109.5107816,103331753.025157,18390776.963008,42858358.4995327,36359815.5592191,40741389.6911321,293958443.146255,301550465.05,335945207.585631,198729245.756325,202419709.167192,542949155.578133,98267761.6301559,157585591.670153,361242887.601881,416086672.851248,213108031.981879,183643186.692499,31230131.4551952,41450638.5710933,30612293.4892578,52643172.7462495,17778009.4015625,20431240.3015626,538581947.58499,439060421.018752,29634195.8876562
"192",192,885.552247689247,20.2657471264368,"CCC1C(C2=NC1=CC3=C(C4=C(C(C(=C4N3)C5=NC(=CC6=C(C(=C(C)O)C(=C2)N6)C)C(C5CCC(=O)OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C(=O)OC)O)C)C",NA,NA,NA,NA,1022518942.2477,899100935.019374,830950855.345154,859253293.094647,1498088788.87602,832803691.212695,84146235.8487501,162934503.212499,1281970001.47325,135613809.9725,1068138800.54273,723318329.722928,215845180.13,210731071.104999,1102809335.87105,113320971.097501,0,994678088.050237,733859913.534377,0,141880183.6425,958308800.295547,569814463.806601,0,169827797.35,698368646.986604,0,1555927687.24843,0,184531371.92,287306316.075,0,0,1072702140.87141,122723262.26375,1068783882.36801
"193",193,595.165742658534,7.66266049382716,NA,NA,NA,NA,NA,445114748.160539,272064099.172852,530232781.521745,12055300.7095625,4070188.947625,24268220.1361484,0,0,198644996.533453,28226869.0405001,12696711.7621123,24335579.832125,0,0,988559646.329057,17196744.067125,452438342.218094,290547928.593882,10731959.00625,78833523.5215627,0,24554933.5468847,191035994.543516,249157970.145938,0,34353861.8250001,49046460.9268124,439163441.535313,2910797.09619922,7149150.06417187,0,56261381.6635467,0,21822888.6301563,22225764.927125,0
"194",194,1057.73114706756,19.9650925925926,"CC1(CCCCC2(C3C(CC45C6CCC7CCC(CC7C(C8=C(C4(C(C8=O)CC6CNC)C)CCC5C3(CC(C2=O)C9=CC(=CC(=C9)CNC)O)C)CC(C2C(O2)(C)C2CCCC2C2=CC(=CC=C2)N)O)CO)NC1)C)O",NA,NA,NA,NA,584068262.268789,191623153.227423,514057122.749337,430242438.9376,411903035.436876,432094242.505041,374357249.996052,641859734.502577,346298685.938124,773234460.278788,617107133.887303,254504893.181134,577830876.519105,795177806.722804,765700165.321876,150501472.01797,650127016.526098,201192120.127734,300497633.52422,278316242.297109,158624928.927303,543291065.178649,164509280.460586,761689541.658883,176777276.33203,185698667.071874,61615058.6077341,241321880.814258,193935260.171172,187601747.237968,401078643.865451,273847029.176486,324910566.327385,92794197.6868747,162410733.52422,177057059.673749
"195",195,235.16517544217,0.627193209876543,"CCC(CC)C(=O)CC(=O)C(CC)CC",NA,NA,NA,NA,266722667.40475,165333856.184344,313701524.056266,22222278.8730664,104775859.059859,78794467.4544766,298248891.786063,0,139276418.59925,80459504.5790781,0,0,178163801.11375,208282271.599875,186649310.38875,45651458.2552812,181293410.501875,266363451.808918,23758304.4826289,0,108257455.87025,0,0,202461520.504687,324370839.344727,0,0,341464719.722,203940777.9205,203445920.821625,353499059.912946,0,17884640.4548125,54273344.3806328,11332728.410625,65450306.2961133
"196",196,775.53295875795,18.0510666666667,"CCC=CCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",297233031.146362,235973067.693316,269681341.989769,95522668.943671,415107944.736018,70283291.9303116,284890325.648441,192319101.571249,263338364.153907,22646881.1565632,217399207.498753,244955122.101176,329979942.631868,181988844.766247,208042240.634609,94348719.48344,183520748.654691,246388639.216372,95934112.4771895,181063489.909529,383363793.16501,187914335.426756,88927995.2629686,259997377.405155,245324126.748129,158656612.42281,165540019.475467,341908491.21504,421740697.453128,310819427.517815,409661594.799384,0,128769606.89422,284098724.934998,255266996.115163,312288152.141479
"197",197,568.427241682369,16.8959444444444,NA,"Terpenoids","Carotenoids (C40)","Carotenoids (C40, β-β)","Xanthophylls",259562186.358358,256372843.980235,226617555.293922,206280968.369749,366764217.703676,205031094.106426,203407243.369653,236890262.29995,291457719.710813,167573914.243848,306113152.486322,223925310.669112,261300993.137106,261407870.095648,280394225.159027,187375767.170865,274132474.741255,248228705.188299,233715056.485958,203567362.936801,281611471.660237,305053312.077978,169372996.11343,280859277.709337,283926033.653133,225822281.120467,164361827.174062,371907477.710543,301730808.076257,301758790.969219,356336052.788601,248199192.51816,222412460.191251,286084827.004139,223448967.15976,222396525.517031
"198",198,996.661083976485,17.3795925925926,NA,NA,NA,NA,NA,253488490.498433,204720706.14082,208288196.617583,69726743.9196497,248598868.093745,154523553.005744,215538791.232651,146243262.847346,279703685.479303,121731155.963754,180742725.113989,127496865.53793,188963894.42063,162416374.233436,188922909.482496,170705625.385006,202025133.31586,262436919.047967,104785146.151013,104713168.608279,219897134.994381,177399580.542347,87594532.9125765,266500266.326257,223919367.468744,99725967.9285568,84303936.8032786,326654045.320776,207048407.217496,236563269.337821,306503176.755815,111519489.098903,97416873.3346098,222897258.996401,190500003.444682,161978414.157738
"199",199,982.645747243512,17.3784953703704,"CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(C(C(C(C5(C)CO)OC6C(C(C(CO6)O)O)O)O)CC7CC(=O)NC7C(CC(CN)CNC)C8=CN=CN8)C9CCCCC9)C)C2C1)C)C(=O)O)CO","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",249086979.692651,209695163.284843,205357975.191333,71734212.3590638,252666623.200933,155787002.92922,216300651.386166,151008865.890002,284488219.360552,128780017.484223,185845952.907036,129263772.055196,193573068.023286,169598115.169061,198214379.489605,177837337.508599,202625077.650626,263885270.241561,105923905.503122,110540715.80531,231117502.675005,181009650.143909,90566446.2612874,271194287.469499,231808837.100619,99335250.7885178,88004508.3462471,328418093.395933,212917360.706871,244739091.284071,313135080.73437,112202314.494996,100794839.993282,228452346.10812,193653924.150463,166928895.420004
"200",200,799.532464151544,17.8030092592593,"CCCCCC=CCC=CCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",268983079.91578,250610583.498276,195631169.671255,129095060.507502,799812496.792806,222832086.693511,208577315.862507,426491007.701262,195352875.693126,110300635.595782,515624640.946244,126481181.778748,159098715.379995,139088039.731876,114895315.127814,278729149.665001,191846325.667819,149021737.161249,148217371.457653,109994980.321254,278617023.43501,523073336.234374,112639841.674062,329058622.546885,252584156.087501,73748769.7143766,75608945.431252,473974854.084378,861578835.077521,965806430.459985,512000594.33064,283206283.586874,151146049.235934,372808221.825628,313037645.740001,170067023.432035
"201",201,866.669017304694,19.2311574074074,NA,NA,NA,NA,NA,367088492.879923,256136206.269023,256402176.808499,120580838.314062,98497350.9395318,221716505.553046,354046617.114885,122550210.171915,317983080.76713,163286901.319923,108251194.581992,137430411.539999,230862455.500158,285248884.215506,266463347.659904,115645302.512031,271383123.332423,229278345.829961,124871909.385957,118059763.79664,110284533.464064,77368927.6960161,116774053.194298,210489056.121213,255500321.693742,95305078.7254889,82974442.1938666,221326800.825154,124929629.08375,102100500.793751,227606197.525349,122960460.342188,127450300.191561,102753120.744999,71467507.293047,95767260.355313
"202",202,617.147661362169,7.65753933333333,"CC1C(C(C(C(O1)OC2C(C(C(OC2C3=C(C=C(C4=C3OC(=CC4=O)C5=CC(=C(C=C5)O)O)O)O)CO)O)O)O)O)O","Shikimates and Phenylpropanoids","Flavonoids","Flavones","Flavonoid 8-C-glycosides",265608855.270496,107014690.664191,303168903.006664,6678301.25833203,1952452.69380078,14098869.0050976,27687372.7854062,0,109376127.76568,18203820.4099376,5175480.38067577,13975620.4293867,0,0,410528752.94961,9667502.90434375,0,127402092.819031,5391228.27218751,22545551.8271876,0,11046394.3971074,81108640.6730587,0,0,14224082.2172032,17975318.3471875,227982999.545996,1148469.41942383,2453596.833625,0,28300696.3679374,0,0,6976110.89035157,0
"203",203,593.275678646796,16.6723560185185,"CCC1=C(C2=NC1=CC3=C(C4=C(C(C(=C5C(C(C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)O)C4=N3)C(=O)OC)O)C)C",NA,NA,NA,NA,210347023.034326,345135298.154556,281797901.567442,64999762.5897624,321545070.635315,220837624.565902,316902787.41806,684083293.728288,2772759948.23438,119203618.011406,984705177.459038,93154250.4226793,2380550954.25821,2251659970.53434,1837142264.12305,106693917.319373,202071246.362659,1897584249.61562,72803898.5445164,71688316.7695786,90623136.885109,627691436.968984,64957954.2290384,471193951.525242,1239016766.2936,69663416.5506994,40108771.9883595,2065807539.98281,302816415.346066,997705812.436238,1875282366.65733,336262167.176993,91241755.3018524,51727317.6553599,56895948.9659374,37249683.0303359
"204",204,756.553618420199,18.2001018518518,"CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCC)COP(=O)(O)OCC[N+](C)(C)C","Fatty acids","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines",429361380.098439,261857652.876758,212861731.495664,102417846.987109,112958878.454922,111877111.958204,416290957.812502,152136567.031718,302854804.595507,72482815.4772653,145993314.291171,45564763.6599608,239970850.950818,248374108.938556,239917682.911641,169926019.872188,147990542.867734,365931782.590546,112147081.262617,35791279.3883592,330782468.185938,214480977.724688,38579520.0964062,110386991.634531,495051628.699847,118683034.099375,102668819.701992,724237414.745084,86735998.1373431,222909474.96047,622861585.211836,45070061.3921092,134505671.253438,341873222.151251,324984178.165625,158708487.445352
"205",205,813.511914866411,16.785,"CCC=CCC=CCC=CCCCCCC(=O)OC(COC1C(C(C(C(O1)C(=O)O)O)O)O)COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC",NA,NA,NA,NA,214572252.789755,373856757.708933,131493085.258298,88505375.8756299,659977356.471409,75411504.2744988,206085145.595283,165308575.447422,141305203.305457,55106443.1924488,248789761.709957,236785249.291159,187376742.711256,95361040.8558975,117680935.059137,279693101.447468,330113209.57912,158665338.708159,206699034.234759,214917344.346436,524842710.800411,251964485.078161,124805327.993872,414391752.72661,204423357.829117,247189652.475066,269774200.535195,520100370.117245,720260249.433198,842219658.632511,395525082.509784,298487718.563723,199147801.880917,1020782582.4595,528211755.422486,1058353588.72756
"206",206,611.16043702759,7.4059375,NA,NA,NA,NA,NA,173658251.315478,0,285312339.427509,0,0,1052507.50063867,187855392.498562,0,0,425738.175945313,0,0,0,0,273077425.586656,0,580754790.918806,0,0,0,0,0,0,214468467.629613,0,0,0,0,0,0,0,0,0,0,0,0
"207",207,758.56935655616,18.5023564814815,"CCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCC=CCCCCCCC","Fatty acids","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines",381426503.484375,476353640.622657,118890676.896562,87685981.5465626,133599314.135469,276172020.865001,354353451.014065,175410526.946953,354715755.741562,88914224.4123051,167037272.596093,64768802.7831248,288199791.119453,232887470.474374,292058653.432812,164273985.87922,154715977.024296,194996827.035313,71473338.2562503,35752204.7651563,288385489.260314,204641498.60375,70197521.5864064,73998197.0602344,379791908.93625,132931190.883438,120486509.507656,554677800.37844,100158887.50375,274526521.558125,346547658.725626,68369430.551621,106667022.698594,307595408.289688,191688916.268751,151346773.765625
"208",208,974.676999016168,17.7679351851852,"CCCCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O)C(C(CCCCCCCCCCCCCC)O)O)O","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",158511846.126332,124692278.902034,149417976.258125,71078230.8192178,181081205.689691,81798384.9566414,143372739.139999,114610465.463281,152696495.248669,72349894.8293731,147977026.574685,139412212.46582,137014513.737505,106477634.005313,130835524.648905,79822252.2908568,124946570.88906,158571047.048786,98913027.8903909,109576569.558437,150984492.019686,130559169.142537,78056003.8289082,159947344.905935,145534561.97156,108412026.585937,87780817.1937483,200166018.736091,178988363.175001,137057898.816716,223554080.527812,104612184.896096,106801966.652813,146081538.22969,117121499.189999,159912115.095819
"209",209,965.617124895989,18.1373796296296,"CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC","Fatty acids","Glycerolipids","Glycosyldiacylglycerols","Glycosyldiacylglycerols",165857719.260722,230452766.685624,129285754.775315,75962249.4529702,237814082.32641,95589442.9958585,159763820.329688,174771129.465785,224311095.072505,84633702.9793762,221374286.798402,154234111.469299,242091406.373439,235306940.276091,208744731.929222,100189031.202811,202109831.828442,200611228.700901,97579406.3480873,158930123.083753,301424115.973127,148649251.043439,134176732.528905,302281510.56563,214996772.036715,134513791.773594,124691351.400003,444846523.155267,254058501.840005,223461477.853746,461345483.142191,195447130.704067,96043957.6118728,181421157.236246,139244761.897969,218650117.952812
"210",210,778.538087274704,17.6817361111111,"CCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCC)COP(=O)(O)OCC[N+](C)(C)C","Fatty acids","Glycerophospholipids","Glycerophosphocholines","Phosphatidylcholines",230875291.894684,67710169.6078906,153707309.839845,31104669.5256249,35862819.8109367,39733931.9868744,171898600.537503,20102258.7023441,113098880.944062,30581590.8660933,24494075.0565624,21931274.1537497,64826727.6865614,92433605.2831245,97228419.0114072,78381760.7578129,91584872.8009364,197872251.666876,52886551.6806249,18536390.7804688,116672500.270938,32417597.1195314,17015329.8771486,78785256.9185932,148418741.745314,33534912.1150784,33286326.6975781,191103153.533439,27646589.1892192,55279340.2446876,223503871.916875,1459199.61414058,58352892.757656,59229509.5873444,65296352.683751,15745583.6959375
"211",211,792.595981776012,18.3996666666667,"CCCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC=C(C)CCCCCCCCC)O)O","Fatty acids","Spingolipids","Neutral glycosphingolipids","Glycosyl-N-acylsphingosines",230340743.685842,153661025.265568,162921040.915858,93823952.5014075,282907711.662969,151969943.381369,195148326.301857,101661532.828123,242200546.28994,103869846.14502,114600329.018984,202084170.773593,206811522.912028,216168250.328362,244888411.621604,51938069.6091019,145290003.903904,91412266.4024978,174617062.778789,145356026.626678,163826864.92789,51619886.5507428,171796018.552537,166679186.27875,163778796.300315,175986902.74676,115648914.440937,277425134.833283,228316730.404376,263684581.805938,259665995.348831,178975794.064373,165256545.035315,147590598.935627,101203702.109376,167711848.78629
"212",212,907.533837863664,20.2350873015873,"CCC1=CC(=C(C=C1OCC)CC2=CC(=C(C=C2OCC)CC3=C(C=C(C(=C3)OCC)CC4=C(C=C(C(=C4)OCC)CC5=C(C=CC(=C5)OCC)OCC)OCC)OCC)OCC)OCC",NA,NA,NA,NA,431959567.456133,388629695.195391,375040489.229608,354695513.454179,578401576.669375,363114770.20043,64512796.74625,96958392.2499995,511803333.084142,0,428245409.145898,320778659.425174,0,0,425740732.66121,0,0,423680658.415665,316956698.519923,0,0,388041361.668126,258768358.038632,0,0,292103236.817599,0,602020356.359412,0,0,0,65336371.9550001,0,443700044.565587,0,435261816.957931
